rmd_name,pt_name,brgi_score,brgi_norm,spillover_value,spillover_value_norm,final_priority_score,priority_label,interpretation,evidence_tier,claim_strength,transferability_note
RMD_Fregoli Delusion,PT_Hypnotherapy,0.0043103659082054,0.006366395827780928,0.0,0.0,0.006366395827780928,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Koro,PT_Vagus Nerve Stimulation,0.0042396031053947,0.006261879408022103,0.0,0.0,0.006261879408022103,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Fregoli Delusion,PT_Cbt For Insomnia,0.0018356319983,0.00271122223592935,0.0,0.0,0.00271122223592935,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Brief Psychotic Disorder,PT_Pharmacogenomic Testing,0.0013495639491308,0.0019933013758098917,0.0,0.0,0.0019933013758098917,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Hypergraphia,PT_Cbt For Insomnia,0.0007817631399644,0.0011546615063718407,0.0,0.0,0.0011546615063718407,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Savant Syndrome,PT_Cbt For Insomnia,0.0003252081680184,0.00048033136121722515,0.0,0.0,0.00048033136121722515,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Stendhal Syndrome,PT_Selective Serotonin Reuptake Inhibitors,0.0001320293801936,0.0001950069467673097,0.0,0.0,0.0001950069467673097,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Savant Syndrome,PT_Stimulant And Wake Promoting Agents,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Savant Syndrome,PT_Closed Loop Neurostimulation,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Hypergraphia,PT_Motivational Interviewing,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Hypergraphia,PT_Digital Phenotyping,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Avoidant Personality Disorder,PT_Machine Learning Neuroimaging,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Pyromania,PT_Machine Learning Neuroimaging,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Delusional Disorder,PT_Digital Health Tools,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Autosarcophagy,PT_Narrative Exposure Therapy,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Delusional Disorder,PT_Metaverse,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Hypergraphia,PT_Machine Learning Neuroimaging,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Delusional Disorder,PT_Resting State Fmri,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Savant Syndrome,PT_Machine Learning Neuroimaging,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Wendigo Psychosis,PT_Anxiolytic Medications,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Delusional Disorder,PT_Anxiolytic Medications,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Intermetamorphosis Syndrome,PT_Psilocybin Assisted Therapy,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Delusional Disorder,PT_Antidepressants,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Intermetamorphosis Syndrome,PT_Focused Ultrasound Therapy,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Delusional Disorder,PT_Cognitive Behavioral Therapy,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Delusional Disorder,PT_Selective Serotonin Reuptake Inhibitors,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Autosarcophagy,PT_Light Therapy,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Autosarcophagy,PT_Acceptance And Commitment Therapy,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Intermetamorphosis Syndrome,PT_Trauma Focused Cbt,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Intermetamorphosis Syndrome,PT_Clozapine Protocol,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Intermetamorphosis Syndrome,PT_Vagus Nerve Stimulation,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
RMD_Intermetamorphosis Syndrome,PT_Pharmacogenomic Testing,0.0,0.0,0.0,0.0,0.0,Platform Opportunity,Broad cross-RMD value but lower immediate gap urgency,Tier 1: Data-driven similarity,Exploratory,CISN estimates spillover potential for prioritization; not proof of clinical efficacy or cross-disorder transferability.
